player_name,nation,squad,minutes_played,goals,assists,cards
Kevin Davies,eng ENG,Southampton,0.44239766081871346,2,0,5
Sean Davis,eng ENG,Fulham,0.6330409356725146,0,1,4
Brian Deane,eng ENG,Middlesbrough,0.15350877192982457,1,0,1
Brian Deane,eng ENG,Leicester City,0.3456140350877193,6,1,2
Jermain Defoe,eng ENG,West Ham,0.47953216374269003,10,0,0
Mark Delaney,wls WAL,Aston Villa,0.747953216374269,0,0,4
Edwin van der Sar,nl NED,Fulham,0.9736842105263158,0,0,0
Paolo Di Canio,it ITA,West Ham,0.6660818713450293,9,6,6
Paul Dickov,sct SCO,Leicester City,0.2915204678362573,4,1,5
Gary Doherty,ie IRL,Tottenham,0.10526315789473684,0,0,1
Stewart Downing,eng ENG,Middlesbrough,0.05847953216374269,0,0,0
Mark Draper,eng ENG,Southampton,0.031578947368421054,0,0,1
Michael Duberry,eng ENG,Leeds United,0.07894736842105263,0,0,1
Dion Dublin,eng ENG,Aston Villa,0.2997076023391813,4,3,3
Damien Duff,ie IRL,Blackburn,0.8008771929824562,7,6,3
David Dunn,eng ENG,Blackburn,0.6494152046783626,7,5,4
Kieron Dyer,eng ENG,Newcastle Utd,0.39941520467836256,3,4,0
Ugo Ehiogu,eng ENG,Middlesbrough,0.7514619883040936,1,0,5
Robbie Elliott,eng ENG,Newcastle Utd,0.6277777777777778,1,4,4
Peter Enckelman,fi FIN,Aston Villa,0.23684210526315788,0,0,0
Matthew Etherington,eng ENG,Tottenham,0.11725146198830409,0,1,1
Jason Euell,jm JAM,Charlton Ath,0.833625730994152,11,3,3
Les Ferdinand,eng ENG,Tottenham,0.5102339181286549,9,2,4
Rio Ferdinand,eng ENG,Leeds United,0.8157894736842105,0,1,0
Duncan Ferguson,sct SCO,Everton,0.46900584795321637,6,1,6
Steve Finnan,ie IRL,Fulham,1.0,0,0,3
Mark Fish,za RSA,Charlton Ath,0.625438596491228,0,2,3
Garry Flitcroft,eng ENG,Blackburn,0.6845029239766082,1,2,7
Tim Flowers,eng ENG,Leicester City,0.09824561403508772,0,0,0
Mikael Forssell,fi FIN,Chelsea,0.13304093567251463,4,2,0
Robbie Fowler,eng ENG,Leeds United,0.5412280701754386,12,3,1
Robbie Fowler,eng ENG,Liverpool,0.19502923976608186,3,1,2
Brad Friedel,us USA,Blackburn,0.9473684210526315,0,0,0
Anthony Gardner,eng ENG,Tottenham,0.3078947368421053,0,0,4
Keith Gillespie,nir NIR,Blackburn,0.6149122807017544,2,4,4
David Ginola,fr FRA,Aston Villa,0.03567251461988304,0,0,1
David Ginola,fr FRA,Everton,0.054678362573099416,0,0,0
Shay Given,ie IRL,Newcastle Utd,1.0,0,0,2
Dean Gordon,eng ENG,Middlesbrough,0.010526315789473684,0,0,0
Jonathan Greening,eng ENG,Middlesbrough,0.8885964912280702,1,1,4
Andy Griffin,eng ENG,Newcastle Utd,0.08070175438596491,0,0,0
Arnar Gunnlaugsson,is ISL,Leicester City,0.023391812865497075,0,0,0
Mustapha Hadji,ma MAR,Aston Villa,0.4558479532163743,2,2,3
Dietmar Hamann,de GER,Liverpool,0.7991228070175439,1,4,3
Jon Harley,eng ENG,Fulham,0.16023391812865498,0,0,0
Stéphane Henchoz,ch SUI,Liverpool,0.9692982456140351,0,0,4
Colin Hendry,sct SCO,Bolton,0.05935672514619883,0,1,2
Emile Heskey,eng ENG,Liverpool,0.6915204678362573,9,7,3
Danny Higginbotham,gi GIB,Derby County,0.9736842105263158,1,0,7
Shaka Hislop,tt TRI,West Ham,0.3157894736842105,0,0,0
Dean Holdsworth,eng ENG,Bolton,0.3134502923976608,2,0,5
Matt Holland,ie IRL,Ipswich Town,1.0,3,3,0
Aaron Hughes,nir NIR,Newcastle Utd,0.8894736842105263,0,4,1
Mark Hughes,wls WAL,Blackburn,0.19298245614035087,1,0,3
Don Hutchison,sct SCO,West Ham,0.591812865497076,1,2,3
Don Hutchison,sct SCO,Sunderland,0.04590643274853801,0,0,0
Robert Huth,de GER,Chelsea,0.013157894736842105,0,0,0
Andy Impey,eng ENG,Leicester City,0.537719298245614,0,1,3
Paul Ince,eng ENG,Middlesbrough,0.8099415204678363,2,2,12
Muzzy Izzet,tr TUR,Leicester City,0.75,4,1,12
David James,eng ENG,West Ham,0.6842105263157895,0,0,0
Matt Jansen,eng ENG,Blackburn,0.8558479532163743,10,5,2
Francis Jeffers,eng ENG,Arsenal,0.05760233918128655,2,0,1
Jermaine Jenas,eng ENG,Newcastle Utd,0.18216374269005847,0,1,0
Claus Jensen,dk DEN,Charlton Ath,0.4128654970760234,1,1,0
Jonatan Johansson,fi FIN,Charlton Ath,0.566374269005848,5,3,1
Seth Johnson,eng ENG,Derby County,0.18421052631578946,0,0,3
Seth Johnson,eng ENG,Leeds United,0.3017543859649123,0,1,4
Allan Johnston,sct SCO,Middlesbrough,0.28713450292397663,1,0,1
Paul Jones,wls WAL,Southampton,0.9473684210526315,0,0,0
Frédéric Kanouté,ml MLI,West Ham,0.6421052631578947,11,3,4
Robbie Keane,ie IRL,Leeds United,0.47368421052631576,3,4,3
Roy Keane,ie IRL,Manchester Utd,0.7207602339181286,3,5,5
Martin Keown,eng ENG,Arsenal,0.5491228070175439,0,1,7
Harry Kewell,au AUS,Leeds United,0.6368421052631579,8,3,2
Dean Kiely,ie IRL,Charlton Ath,1.0,0,1,0
Kevin Kilbane,ie IRL,Sunderland,0.6289473684210526,2,0,3
Mark Kinsella,ie IRL,Charlton Ath,0.37280701754385964,0,0,1
Chris Kirkland,eng ENG,Liverpool,0.02631578947368421,0,0,0
Paul Kitson,eng ENG,West Ham,0.0868421052631579,3,0,0
Zat Knight,eng ENG,Fulham,0.18216374269005847,0,0,0
Paul Konchesky,eng ENG,Charlton Ath,0.6178362573099415,1,2,3
Frank Lampard,eng ENG,Chelsea,0.9105263157894737,5,3,4
Graeme Le Saux,eng ENG,Chelsea,0.6657894736842105,1,7,6
Rob Lee,eng ENG,Derby County,0.3286549707602339,0,1,3
Rob Lee,eng ENG,Newcastle Utd,0.3716374269005848,1,2,3
Eddie Lewis,us USA,Fulham,0.02631578947368421,0,0,0
Freddie Ljungberg,se SWE,Arsenal,0.5567251461988304,12,4,4
Steve Lomas,nir NIR,West Ham,0.36432748538011694,4,0,3
Lomana LuaLua,cd COD,Newcastle Utd,0.17076023391812867,3,3,0
Jim Magilton,nir NIR,Ipswich Town,0.42777777777777776,0,1,1
Chris Makin,eng ENG,Ipswich Town,0.7447368421052631,0,0,4
Steed Malbranque,fr FRA,Fulham,0.8894736842105263,8,8,2
Ian Marshall,eng ENG,Bolton,0.004678362573099415,0,0,0
Lee Marshall,eng ENG,Leicester City,0.8292397660818713,0,0,3
Nigel Martyn,eng ENG,Leeds United,1.0,0,0,1
Dominic Matteo,sct SCO,Leeds United,0.8137426900584795,0,0,10
David May,eng ENG,Manchester Utd,0.04912280701754386,0,0,0
Gary McAllister,sct SCO,Liverpool,0.3652046783625731,0,4,0
Jason McAteer,ie IRL,Sunderland,0.610233918128655,2,3,8
Jason McAteer,ie IRL,Blackburn,0.04502923976608187,0,0,0
Gavin McCann,eng ENG,Sunderland,0.758187134502924,0,1,8
George McCartney,nir NIR,Sunderland,0.15087719298245614,0,0,2
Paul Merson,eng ENG,Aston Villa,0.46111111111111114,2,2,0
Danny Mills,eng ENG,Leeds United,0.72953216374269,1,2,14
Scott Minto,eng ENG,West Ham,0.12339181286549708,0,1,1
Lee Morris,eng ENG,Derby County,0.23187134502923976,4,1,1
Danny Murphy,eng ENG,Liverpool,0.7950292397660819,6,8,4
Lucas Neill,au AUS,Blackburn,0.7900584795321638,1,1,8
Kevin Nolan,eng ENG,Bolton,0.8853801169590644,8,1,5
John O'Shea,ie IRL,Manchester Utd,0.1064327485380117,0,0,1
Andy Oakes,eng ENG,Derby County,0.5140350877192983,0,0,0
Scott Parker,eng ENG,Charlton Ath,0.8698830409356725,1,2,10
Gavin Peacock,eng ENG,Charlton Ath,0.04883040935672515,0,0,0
Ian Pearce,eng ENG,West Ham,0.2304093567251462,2,0,3
Mark Pembridge,wls WAL,Everton,0.24005847953216375,1,3,0
Chris Perry,eng ENG,Tottenham,0.7862573099415204,0,0,8
Kevin Phillips,eng ENG,Sunderland,0.9470760233918128,11,4,3
Matt Piper,eng ENG,Leicester City,0.38596491228070173,1,1,0
Mart Poom,ee EST,Derby County,0.4304093567251462,0,0,0
Chris Powell,eng ENG,Charlton Ath,0.9149122807017543,1,1,3
Franck Queudrue,fr FRA,Middlesbrough,0.6903508771929825,2,3,9
Niall Quinn,ie IRL,Sunderland,0.6514619883040935,6,3,3
Tomasz Radzinski,ca CAN,Everton,0.6157894736842106,6,3,1
Claudio Reyna,us USA,Sunderland,0.41403508771929826,3,1,4
Dean Richards,eng ENG,Southampton,0.10526315789473684,0,0,0
Dean Richards,eng ENG,Tottenham,0.618421052631579,2,1,3
Michael Ricketts,eng ENG,Bolton,0.7201754385964912,12,2,4
Chris Riggott,eng ENG,Derby County,0.9649122807017544,0,2,7
Stuart Ripley,eng ENG,Southampton,0.04824561403508772,0,1,0
Laurent Robert,fr FRA,Newcastle Utd,0.8862573099415205,8,11,7
Alan Rogers,eng ENG,Leicester City,0.197953216374269,0,1,1
Gary Rowett,eng ENG,Leicester City,0.25555555555555554,0,0,3
Louis Saha,fr FRA,Fulham,0.7970760233918128,8,1,5
Robbie Savage,wls WAL,Leicester City,0.9014619883040935,0,2,14
Mark Schwarzer,au AUS,Middlesbrough,0.5350877192982456,0,0,1
James Scowcroft,eng ENG,Leicester City,0.5505847953216374,5,2,3
Juan Sebastián Verón,ar ARG,Manchester Utd,0.5956140350877193,5,1,3
Alan Shearer,eng ENG,Newcastle Utd,0.9415204678362573,23,4,3
Teddy Sheringham,eng ENG,Tottenham,0.8608187134502924,10,3,5
Tim Sherwood,eng ENG,Tottenham,0.40672514619883043,0,0,5
Mikaël Silvestre,fr FRA,Manchester Utd,0.8192982456140351,0,5,3
Frank Sinclair,jm JAM,Leicester City,0.845906432748538,0,0,8
Trevor Sinclair,eng ENG,West Ham,0.8801169590643275,5,7,5
Alan Smith,eng ENG,Leeds United,0.4789473684210526,4,3,7
Nolberto Solano,pe PER,Newcastle Utd,0.9233918128654971,7,9,3
Rigobert Song,cm CMR,West Ham,0.11842105263157894,0,0,1
Gareth Southgate,eng ENG,Middlesbrough,0.9736842105263158,1,0,0
Gary Speed,wls WAL,Newcastle Utd,0.7160818713450292,5,1,3
Marcus Stewart,eng ENG,Ipswich Town,0.6084795321637427,6,4,1
Steve Stone,eng ENG,Aston Villa,0.3929824561403509,1,4,2
Graham Stuart,eng ENG,Charlton Ath,0.7616959064327485,3,1,5
Dean Sturridge,eng ENG,Leicester City,0.17192982456140352,3,0,0
Mathias Svensson,se SWE,Charlton Ath,0.17046783625730993,0,1,0
Kit Symons,wls WAL,Fulham,0.08304093567251462,0,0,1
Gerry Taggart,nir NIR,Leicester City,0.004970760233918129,0,0,0
Mauricio Taricco,ar ARG,Tottenham,0.7236842105263158,0,1,6
Ian Taylor,eng ENG,Aston Villa,0.26432748538011697,3,1,2
Maik Taylor,nir NIR,Fulham,0.02894736842105263,0,0,0
Martin Taylor,eng ENG,Blackburn,0.3599415204678363,0,0,0
Paul Telfer,sct SCO,Southampton,0.6941520467836257,1,2,1
Ben Thatcher,wls WAL,Tottenham,0.2795321637426901,0,1,3
Andy Todd,eng ENG,Charlton Ath,0.09415204678362574,0,0,2
David Unsworth,eng ENG,Everton,0.7435672514619883,3,1,6
Darius Vassell,eng ENG,Aston Villa,0.7640350877192983,12,2,3
Mark Viduka,au AUS,Leeds United,0.8675438596491228,11,7,3
Ian Walker,eng ENG,Leicester City,0.9017543859649123,0,0,0
Paul Warhurst,eng ENG,Bolton,0.5429824561403509,0,1,8
Steve Watson,eng ENG,Everton,0.6190058479532163,4,2,1
Noel Whelan,eng ENG,Middlesbrough,0.42280701754385963,4,0,2
Mike Whitlow,eng ENG,Bolton,0.7327485380116959,0,2,9
Jason Wilcox,eng ENG,Leeds United,0.15116959064327484,0,1,2
Paul Williams,eng ENG,Southampton,0.7134502923976608,0,2,5
Mark Wilson,eng ENG,Middlesbrough,0.0935672514619883,0,0,1
Dean Windass,eng ENG,Middlesbrough,0.23391812865497075,1,0,2
Dennis Wise,eng ENG,Leicester City,0.39093567251461986,1,0,7
Jonathan Woodgate,eng ENG,Leeds United,0.2801169590643275,0,0,2
Alan Wright,eng ENG,Aston Villa,0.5997076023391813,0,1,1
Richard Wright,eng ENG,Arsenal,0.31374269005847955,0,0,0
Stephen Wright,eng ENG,Liverpool,0.2628654970760234,0,0,4
Tommy Wright,eng ENG,Leicester City,0.0014619883040935672,0,0,0
Abel Xavier,pt POR,Liverpool,0.22105263157894736,1,2,1
Abel Xavier,pt POR,Everton,0.26374269005847956,0,0,1
Dwight Yorke,tt TRI,Manchester Utd,0.1371345029239766,1,0,0
Luke Young,eng ENG,Charlton Ath,0.8485380116959065,0,1,5
Christian Ziege,de GER,Tottenham,0.6880116959064327,5,6,6
